time,clintellimqtt_consumer.value
2019-08-11T17:55:20.074Z,519
2019-08-11T17:55:20.075Z,524
2019-08-11T17:55:20.076Z,523
2019-08-11T17:55:20.077Z,532
2019-08-11T17:55:20.078Z,524
2019-08-11T17:55:20.079Z,530
2019-08-11T17:55:20.230Z,526
2019-08-11T17:55:20.231Z,513
2019-08-11T17:55:20.232Z,546
2019-08-11T17:55:20.233Z,536
2019-08-11T17:55:20.234Z,512
2019-08-11T17:55:20.235Z,531
2019-08-11T17:55:20.236Z,508
2019-08-11T17:55:20.391Z,946
2019-08-11T17:55:20.392Z,340
2019-08-11T17:55:20.393Z,506
2019-08-11T17:55:20.394Z,519
2019-08-11T17:55:20.395Z,532
2019-08-11T17:55:20.396Z,537
2019-08-11T17:55:20.397Z,532
2019-08-11T17:55:20.550Z,544
2019-08-11T17:55:20.551Z,564
2019-08-11T17:55:20.552Z,603
2019-08-11T17:55:20.553Z,652
2019-08-11T17:55:20.554Z,639
2019-08-11T17:55:20.555Z,566
2019-08-11T17:55:20.556Z,511
2019-08-11T17:55:20.708Z,504
2019-08-11T17:55:20.709Z,492
2019-08-11T17:55:20.710Z,494
2019-08-11T17:55:20.711Z,494
2019-08-11T17:55:20.712Z,512
2019-08-11T17:55:20.713Z,516
2019-08-11T17:55:20.714Z,507
2019-08-11T17:55:20.715Z,498
2019-08-11T17:55:20.869Z,502
2019-08-11T17:55:20.870Z,497
2019-08-11T17:55:20.871Z,510
2019-08-11T17:55:20.872Z,505
2019-08-11T17:55:20.873Z,501
2019-08-11T17:55:20.874Z,512
2019-08-11T17:55:20.875Z,521
2019-08-11T17:55:21.028Z,516
2019-08-11T17:55:21.029Z,524
2019-08-11T17:55:21.030Z,533
2019-08-11T17:55:21.031Z,532
2019-08-11T17:55:21.032Z,530
2019-08-11T17:55:21.033Z,554
2019-08-11T17:55:21.034Z,533
2019-08-11T17:55:21.190Z,536
2019-08-11T17:55:21.191Z,544
2019-08-11T17:55:21.192Z,576
2019-08-11T17:55:21.193Z,645
2019-08-11T17:55:21.194Z,511
2019-08-11T17:55:21.195Z,525
2019-08-11T17:55:21.348Z,542
2019-08-11T17:55:21.349Z,550
2019-08-11T17:55:21.350Z,557
2019-08-11T17:55:21.351Z,564
2019-08-11T17:55:21.352Z,579
2019-08-11T17:55:21.353Z,617
2019-08-11T17:55:21.354Z,670
2019-08-11T17:55:21.355Z,668
2019-08-11T17:55:21.507Z,654
2019-08-11T17:55:21.508Z,578
2019-08-11T17:55:21.509Z,520
2019-08-11T17:55:21.510Z,498
2019-08-11T17:55:21.511Z,497
2019-08-11T17:55:21.512Z,507
2019-08-11T17:55:21.513Z,505
2019-08-11T17:55:21.667Z,512
2019-08-11T17:55:21.668Z,514
2019-08-11T17:55:21.669Z,509
2019-08-11T17:55:21.670Z,501
2019-08-11T17:55:21.671Z,512
2019-08-11T17:55:21.672Z,507
2019-08-11T17:55:21.673Z,506
2019-08-11T17:55:21.825Z,518
2019-08-11T17:55:21.826Z,510
2019-08-11T17:55:21.827Z,517
2019-08-11T17:55:21.828Z,519
2019-08-11T17:55:21.829Z,521
2019-08-11T17:55:21.830Z,519
2019-08-11T17:55:21.831Z,516
2019-08-11T17:55:21.987Z,516
2019-08-11T17:55:21.988Z,530
2019-08-11T17:55:21.989Z,561
2019-08-11T17:55:21.990Z,526
2019-08-11T17:55:21.991Z,517
2019-08-11T17:55:21.992Z,522
2019-08-11T17:55:21.993Z,505
2019-08-11T17:55:22.145Z,594
2019-08-11T17:55:22.146Z,964
2019-08-11T17:55:22.147Z,448
2019-08-11T17:55:22.148Z,511
2019-08-11T17:55:22.149Z,513
2019-08-11T17:55:22.150Z,535
2019-08-11T17:55:22.151Z,545
2019-08-11T17:55:22.152Z,541
2019-08-11T17:55:22.306Z,552
2019-08-11T17:55:22.307Z,592
2019-08-11T17:55:22.308Z,636
2019-08-11T17:55:22.309Z,655
2019-08-11T17:55:22.310Z,614
2019-08-11T17:55:22.311Z,530
2019-08-11T17:55:22.312Z,508
2019-08-11T17:55:22.467Z,485
2019-08-11T17:55:22.468Z,490
2019-08-11T17:55:22.469Z,495
2019-08-11T17:55:22.470Z,497
2019-08-11T17:55:22.471Z,495
2019-08-11T17:55:22.472Z,498
2019-08-11T17:55:22.473Z,492
2019-08-11T17:55:22.629Z,495
2019-08-11T17:55:22.630Z,502
2019-08-11T17:55:22.631Z,505
2019-08-11T17:55:22.632Z,497
2019-08-11T17:55:22.633Z,510
2019-08-11T17:55:22.634Z,514
2019-08-11T17:55:22.635Z,506
2019-08-11T17:55:22.787Z,514
2019-08-11T17:55:22.788Z,520
2019-08-11T17:55:22.789Z,520
2019-08-11T17:55:22.790Z,516
2019-08-11T17:55:22.791Z,514
2019-08-11T17:55:22.792Z,529
2019-08-11T17:55:22.793Z,523
2019-08-11T17:55:22.794Z,511
2019-08-11T17:55:22.950Z,535
2019-08-11T17:55:22.951Z,556
2019-08-11T17:55:22.952Z,528
2019-08-11T17:55:22.953Z,523
2019-08-11T17:55:22.954Z,522
2019-08-11T17:55:22.955Z,909
2019-08-11T17:55:22.956Z,966
2019-08-11T17:55:23.110Z,616
2019-08-11T17:55:23.111Z,501
2019-08-11T17:55:23.112Z,512
2019-08-11T17:55:23.113Z,528
2019-08-11T17:55:23.114Z,540
2019-08-11T17:55:23.115Z,549
2019-08-11T17:55:23.116Z,567
2019-08-11T17:55:23.270Z,589
2019-08-11T17:55:23.271Z,604
2019-08-11T17:55:23.272Z,651
2019-08-11T17:55:23.273Z,646
2019-08-11T17:55:23.274Z,583
2019-08-11T17:55:23.275Z,530
2019-08-11T17:55:23.276Z,497
2019-08-11T17:55:23.277Z,500
2019-08-11T17:55:23.430Z,496
2019-08-11T17:55:23.431Z,508
2019-08-11T17:55:23.432Z,521
2019-08-11T17:55:23.433Z,519
2019-08-11T17:55:23.434Z,519
2019-08-11T17:55:23.435Z,519
2019-08-11T17:55:23.436Z,517
2019-08-11T17:55:23.590Z,511
2019-08-11T17:55:23.591Z,513
2019-08-11T17:55:23.592Z,520
2019-08-11T17:55:23.593Z,523
2019-08-11T17:55:23.594Z,524
2019-08-11T17:55:23.595Z,516
2019-08-11T17:55:23.596Z,516
2019-08-11T17:55:23.750Z,530
2019-08-11T17:55:23.751Z,529
2019-08-11T17:55:23.752Z,520
2019-08-11T17:55:23.753Z,522
2019-08-11T17:55:23.754Z,534
2019-08-11T17:55:23.755Z,533
2019-08-11T17:55:23.756Z,519
2019-08-11T17:55:23.911Z,514
2019-08-11T17:55:23.912Z,523
2019-08-11T17:55:23.913Z,752
2019-08-11T17:55:23.914Z,667
2019-08-11T17:55:23.915Z,481
2019-08-11T17:55:23.916Z,504
2019-08-11T17:55:23.917Z,518
2019-08-11T17:55:24.070Z,524
2019-08-11T17:55:24.071Z,544
2019-08-11T17:55:24.072Z,564
2019-08-11T17:55:24.073Z,579
2019-08-11T17:55:24.074Z,633
2019-08-11T17:55:24.075Z,663
2019-08-11T17:55:24.076Z,652
2019-08-11T17:55:24.228Z,598
2019-08-11T17:55:24.229Z,521
2019-08-11T17:55:24.230Z,486
2019-08-11T17:55:24.231Z,482
2019-08-11T17:55:24.232Z,486
2019-08-11T17:55:24.233Z,495
2019-08-11T17:55:24.234Z,487
2019-08-11T17:55:24.387Z,494
2019-08-11T17:55:24.388Z,486
2019-08-11T17:55:24.389Z,488
2019-08-11T17:55:24.390Z,495
2019-08-11T17:55:24.391Z,501
2019-08-11T17:55:24.392Z,498
2019-08-11T17:55:24.393Z,494
2019-08-11T17:55:24.547Z,506
2019-08-11T17:55:24.548Z,508
2019-08-11T17:55:24.549Z,510
2019-08-11T17:55:24.550Z,507
2019-08-11T17:55:24.551Z,500
2019-08-11T17:55:24.552Z,541
2019-08-11T17:55:24.553Z,521
2019-08-11T17:55:24.554Z,506
2019-08-11T17:55:24.706Z,525
2019-08-11T17:55:24.707Z,513
2019-08-11T17:55:24.708Z,510
2019-08-11T17:55:24.709Z,810
2019-08-11T17:55:24.710Z,393
2019-08-11T17:55:24.711Z,514
2019-08-11T17:55:24.712Z,516
2019-08-11T17:55:24.868Z,526
2019-08-11T17:55:24.869Z,530
2019-08-11T17:55:24.870Z,557
2019-08-11T17:55:24.871Z,573
2019-08-11T17:55:24.872Z,597
2019-08-11T17:55:24.873Z,640
2019-08-11T17:55:24.874Z,655
2019-08-11T17:55:25.026Z,664
2019-08-11T17:55:25.027Z,589
2019-08-11T17:55:25.028Z,511
2019-08-11T17:55:25.029Z,486
2019-08-11T17:55:25.030Z,490
2019-08-11T17:55:25.031Z,505
2019-08-11T17:55:25.032Z,498
2019-08-11T17:55:25.186Z,507
2019-08-11T17:55:25.187Z,505
2019-08-11T17:55:25.188Z,501
2019-08-11T17:55:25.189Z,504
2019-08-11T17:55:25.190Z,499
2019-08-11T17:55:25.191Z,501
2019-08-11T17:55:25.192Z,505
2019-08-11T17:55:25.345Z,513
2019-08-11T17:55:25.346Z,505
2019-08-11T17:55:25.347Z,517
2019-08-11T17:55:25.348Z,508
2019-08-11T17:55:25.349Z,534
2019-08-11T17:55:25.350Z,544
2019-08-11T17:55:25.351Z,510
2019-08-11T17:55:25.503Z,518
2019-08-11T17:55:25.504Z,529
2019-08-11T17:55:25.505Z,569
2019-08-11T17:55:25.506Z,931
2019-08-11T17:55:25.507Z,428
2019-08-11T17:55:25.508Z,506
2019-08-11T17:55:25.509Z,521
2019-08-11T17:55:25.662Z,533
2019-08-11T17:55:25.663Z,536
2019-08-11T17:55:25.664Z,545
2019-08-11T17:55:25.665Z,561
2019-08-11T17:55:25.666Z,613
2019-08-11T17:55:25.667Z,640
2019-08-11T17:55:25.668Z,661
2019-08-11T17:55:25.821Z,616
2019-08-11T17:55:25.822Z,532
2019-08-11T17:55:25.823Z,494
2019-08-11T17:55:25.824Z,492
2019-08-11T17:55:25.825Z,493
2019-08-11T17:55:25.826Z,495
2019-08-11T17:55:25.827Z,500
2019-08-11T17:55:25.981Z,508
2019-08-11T17:55:25.982Z,511
2019-08-11T17:55:25.983Z,496
2019-08-11T17:55:25.984Z,496
2019-08-11T17:55:25.985Z,501
2019-08-11T17:55:25.986Z,499
2019-08-11T17:55:25.987Z,507
2019-08-11T17:55:26.141Z,500
2019-08-11T17:55:26.142Z,511
2019-08-11T17:55:26.143Z,520
2019-08-11T17:55:26.144Z,513
2019-08-11T17:55:26.145Z,523
2019-08-11T17:55:26.146Z,547
2019-08-11T17:55:26.147Z,511
2019-08-11T17:55:26.148Z,507
2019-08-11T17:55:26.300Z,521
2019-08-11T17:55:26.301Z,511
2019-08-11T17:55:26.302Z,842
2019-08-11T17:55:26.303Z,394
2019-08-11T17:55:26.304Z,513
2019-08-11T17:55:26.305Z,508
2019-08-11T17:55:26.306Z,525
2019-08-11T17:55:26.458Z,523
2019-08-11T17:55:26.459Z,536
2019-08-11T17:55:26.460Z,554
2019-08-11T17:55:26.461Z,570
2019-08-11T17:55:26.462Z,593
2019-08-11T17:55:26.463Z,642
2019-08-11T17:55:26.464Z,643
2019-08-11T17:55:26.618Z,621
2019-08-11T17:55:26.619Z,544
2019-08-11T17:55:26.620Z,499
2019-08-11T17:55:26.621Z,494
2019-08-11T17:55:26.622Z,500
2019-08-11T17:55:26.623Z,501
2019-08-11T17:55:26.624Z,507
2019-08-11T17:55:26.625Z,506
2019-08-11T17:55:26.776Z,498
2019-08-11T17:55:26.777Z,500
2019-08-11T17:55:26.780Z,504
2019-08-11T17:55:26.781Z,494
2019-08-11T17:55:26.782Z,505
2019-08-11T17:55:26.783Z,495
2019-08-11T17:55:26.784Z,505
2019-08-11T17:55:26.785Z,507
2019-08-11T17:55:26.786Z,501
2019-08-11T17:55:26.787Z,508
2019-08-11T17:55:26.788Z,507
2019-08-11T17:55:26.789Z,513
2019-08-11T17:55:26.935Z,508
2019-08-11T17:55:26.936Z,510
2019-08-11T17:55:26.937Z,517
2019-08-11T17:55:26.938Z,512
2019-08-11T17:55:26.939Z,537
2019-08-11T17:55:26.940Z,529
2019-08-11T17:55:26.941Z,517
2019-08-11T17:55:27.095Z,512
2019-08-11T17:55:27.096Z,516
2019-08-11T17:55:27.097Z,854
2019-08-11T17:55:27.098Z,391
2019-08-11T17:55:27.099Z,506
2019-08-11T17:55:27.100Z,507
2019-08-11T17:55:27.101Z,532
2019-08-11T17:55:27.253Z,528
2019-08-11T17:55:27.254Z,540
2019-08-11T17:55:27.255Z,550
2019-08-11T17:55:27.256Z,566
2019-08-11T17:55:27.257Z,620
2019-08-11T17:55:27.258Z,649
2019-08-11T17:55:27.259Z,641
2019-08-11T17:55:27.416Z,573
2019-08-11T17:55:27.417Z,514
2019-08-11T17:55:27.418Z,502
2019-08-11T17:55:27.419Z,507
2019-08-11T17:55:27.420Z,518
2019-08-11T17:55:27.421Z,516
2019-08-11T17:55:27.422Z,526
2019-08-11T17:55:27.575Z,524
2019-08-11T17:55:27.576Z,522
2019-08-11T17:55:27.577Z,518
2019-08-11T17:55:27.578Z,512
2019-08-11T17:55:27.579Z,525
2019-08-11T17:55:27.580Z,521
2019-08-11T17:55:27.581Z,521
2019-08-11T17:55:27.737Z,547
2019-08-11T17:55:27.738Z,536
2019-08-11T17:55:27.739Z,512
2019-08-11T17:55:27.740Z,514
2019-08-11T17:55:27.753Z,627
2019-08-11T17:55:27.899Z,474
2019-08-11T17:55:27.900Z,522
2019-08-11T17:55:27.901Z,526
2019-08-11T17:55:27.902Z,531
2019-08-11T17:55:27.903Z,542
2019-08-11T17:55:27.904Z,564
2019-08-11T17:55:27.905Z,595
2019-08-11T17:55:28.057Z,613
2019-08-11T17:55:28.058Z,657
2019-08-11T17:55:28.059Z,660
2019-08-11T17:55:28.060Z,594
2019-08-11T17:55:28.061Z,502
2019-08-11T17:55:28.062Z,492
2019-08-11T17:55:28.063Z,500
2019-08-11T17:55:28.216Z,495
2019-08-11T17:55:28.217Z,502
2019-08-11T17:55:28.218Z,498
2019-08-11T17:55:28.219Z,507
2019-08-11T17:55:28.220Z,498
2019-08-11T17:55:28.221Z,488
2019-08-11T17:55:28.222Z,486
2019-08-11T17:55:28.223Z,497
2019-08-11T17:55:28.375Z,494
2019-08-11T17:55:28.376Z,500
2019-08-11T17:55:28.377Z,497
2019-08-11T17:55:28.378Z,524
2019-08-11T17:55:28.379Z,495
2019-08-11T17:55:28.380Z,506
2019-08-11T17:55:28.381Z,502
2019-08-11T17:55:28.382Z,501
2019-08-11T17:55:28.534Z,752
2019-08-11T17:55:28.535Z,592
2019-08-11T17:55:28.536Z,469
2019-08-11T17:55:28.537Z,502
2019-08-11T17:55:28.538Z,511
2019-08-11T17:55:28.539Z,532
2019-08-11T17:55:28.540Z,549
2019-08-11T17:55:28.692Z,546
2019-08-11T17:55:28.693Z,567
2019-08-11T17:55:28.694Z,588
2019-08-11T17:55:28.695Z,646
2019-08-11T17:55:28.696Z,650
2019-08-11T17:55:28.697Z,585
2019-08-11T17:55:28.698Z,501
2019-08-11T17:55:28.852Z,495
2019-08-11T17:55:28.853Z,497
2019-08-11T17:55:28.854Z,502
2019-08-11T17:55:28.855Z,500
2019-08-11T17:55:28.856Z,500
2019-08-11T17:55:28.857Z,502
2019-08-11T17:55:28.858Z,495
2019-08-11T17:55:29.011Z,494
2019-08-11T17:55:29.012Z,490
2019-08-11T17:55:29.013Z,497
2019-08-11T17:55:29.014Z,500
2019-08-11T17:55:29.015Z,523
2019-08-11T17:55:29.016Z,506
2019-08-11T17:55:29.017Z,502
2019-08-11T17:55:29.170Z,504
2019-08-11T17:55:29.171Z,507
2019-08-11T17:55:29.172Z,868
2019-08-11T17:55:29.173Z,319
2019-08-11T17:55:29.174Z,505
2019-08-11T17:55:29.175Z,517
2019-08-11T17:55:29.176Z,511
2019-08-11T17:55:29.328Z,520
2019-08-11T17:55:29.329Z,534
2019-08-11T17:55:29.330Z,550
2019-08-11T17:55:29.331Z,577
2019-08-11T17:55:29.332Z,609
2019-08-11T17:55:29.333Z,633
2019-08-11T17:55:29.334Z,624
2019-08-11T17:55:29.492Z,565
2019-08-11T17:55:29.493Z,505
2019-08-11T17:55:29.494Z,490
2019-08-11T17:55:29.495Z,489
2019-08-11T17:55:29.496Z,500
2019-08-11T17:55:29.497Z,516
2019-08-11T17:55:29.498Z,501
2019-08-11T17:55:29.650Z,517
2019-08-11T17:55:29.651Z,506
2019-08-11T17:55:29.652Z,498
2019-08-11T17:55:29.653Z,496
2019-08-11T17:55:29.654Z,501
2019-08-11T17:55:29.655Z,500
2019-08-11T17:55:29.656Z,517
2019-08-11T17:55:29.832Z,540
2019-08-11T17:55:29.833Z,499
2019-08-11T17:55:29.834Z,501
2019-08-11T17:55:29.835Z,517
2019-08-11T17:55:29.836Z,606
2019-08-11T17:55:29.837Z,920
2019-08-11T17:55:29.838Z,508
2019-08-11T17:55:29.839Z,496
2019-08-11T17:55:29.990Z,516
2019-08-11T17:55:29.991Z,512
2019-08-11T17:55:29.992Z,526
2019-08-11T17:55:29.993Z,544
2019-08-11T17:55:29.994Z,557
2019-08-11T17:55:29.995Z,585
2019-08-11T17:55:29.996Z,630
2019-08-11T17:55:29.997Z,639
2019-08-11T17:55:30.149Z,654
2019-08-11T17:55:30.150Z,597
2019-08-11T17:55:30.151Z,533
2019-08-11T17:55:30.152Z,507
2019-08-11T17:55:30.153Z,506
2019-08-11T17:55:30.154Z,508
2019-08-11T17:55:30.155Z,510
2019-08-11T17:55:30.309Z,511
2019-08-11T17:55:30.310Z,509
2019-08-11T17:55:30.311Z,507
2019-08-11T17:55:30.312Z,513
2019-08-11T17:55:30.313Z,518
2019-08-11T17:55:30.314Z,508
2019-08-11T17:55:30.315Z,507
2019-08-11T17:55:30.469Z,514
2019-08-11T17:55:30.470Z,524
2019-08-11T17:55:30.471Z,534
2019-08-11T17:55:30.472Z,517
2019-08-11T17:55:30.473Z,521
2019-08-11T17:55:30.474Z,510
2019-08-11T17:55:30.475Z,927
2019-08-11T17:55:30.663Z,598
2019-08-11T17:55:30.664Z,396
2019-08-11T17:55:30.665Z,511
2019-08-11T17:55:30.666Z,525
2019-08-11T17:55:30.667Z,542
2019-08-11T17:55:30.668Z,553
2019-08-11T17:55:30.669Z,561
2019-08-11T17:55:30.670Z,610
2019-08-11T17:55:30.690Z,627
2019-08-11T17:55:30.691Z,642
2019-08-11T17:55:30.848Z,649
2019-08-11T17:55:30.849Z,597
2019-08-11T17:55:30.850Z,532
2019-08-11T17:55:30.851Z,497
2019-08-11T17:55:30.852Z,502
2019-08-11T17:55:30.853Z,523
2019-08-11T17:55:30.854Z,517
2019-08-11T17:55:31.044Z,526
2019-08-11T17:55:31.045Z,514
2019-08-11T17:55:31.046Z,507
2019-08-11T17:55:31.047Z,501
2019-08-11T17:55:31.048Z,508
2019-08-11T17:55:31.049Z,505
2019-08-11T17:55:31.050Z,498
2019-08-11T17:55:31.051Z,534
2019-08-11T17:55:31.231Z,516
2019-08-11T17:55:31.232Z,500
2019-08-11T17:55:31.233Z,508
2019-08-11T17:55:31.234Z,573
2019-08-11T17:55:31.235Z,836
2019-08-11T17:55:31.236Z,405
2019-08-11T17:55:31.237Z,506
2019-08-11T17:55:31.238Z,508
2019-08-11T17:55:31.548Z,520
2019-08-11T17:55:31.549Z,640
2019-08-11T17:55:31.550Z,604
2019-08-11T17:55:31.551Z,534
2019-08-11T17:55:31.552Z,506
2019-08-11T17:55:31.553Z,488
2019-08-11T17:55:31.554Z,502
2019-08-11T17:55:31.555Z,514
2019-08-11T17:55:31.556Z,518
2019-08-11T17:55:31.755Z,509
2019-08-11T17:55:31.756Z,505
2019-08-11T17:55:31.757Z,501
2019-08-11T17:55:31.758Z,505
2019-08-11T17:55:31.759Z,514
2019-08-11T17:55:31.760Z,500
2019-08-11T17:55:31.761Z,526
2019-08-11T17:55:31.762Z,507
2019-08-11T17:55:31.763Z,502
2019-08-11T17:55:32.077Z,510
2019-08-11T17:55:32.078Z,535
2019-08-11T17:55:32.079Z,549
2019-08-11T17:55:32.080Z,568
2019-08-11T17:55:32.081Z,614
2019-08-11T17:55:32.082Z,624
2019-08-11T17:55:32.083Z,589
2019-08-11T17:55:32.084Z,578
2019-08-11T17:55:32.237Z,525
2019-08-11T17:55:32.238Z,505
2019-08-11T17:55:32.239Z,508
2019-08-11T17:55:32.240Z,521
2019-08-11T17:55:32.241Z,520
2019-08-11T17:55:32.242Z,514
2019-08-11T17:55:32.243Z,519
2019-08-11T17:55:32.421Z,511
2019-08-11T17:55:32.422Z,501
2019-08-11T17:55:32.423Z,507
2019-08-11T17:55:32.424Z,510
2019-08-11T17:55:32.425Z,524
2019-08-11T17:55:32.426Z,511
2019-08-11T17:55:32.427Z,506
2019-08-11T17:55:32.428Z,517
2019-08-11T17:55:32.603Z,517
2019-08-11T17:55:32.604Z,520
2019-08-11T17:55:32.605Z,656
2019-08-11T17:55:32.606Z,426
2019-08-11T17:55:32.607Z,517
2019-08-11T17:55:32.608Z,536
2019-08-11T17:55:32.609Z,544
2019-08-11T17:55:32.610Z,547
2019-08-11T17:55:32.763Z,564
2019-08-11T17:55:32.764Z,582
2019-08-11T17:55:32.765Z,598
2019-08-11T17:55:32.766Z,632
2019-08-11T17:55:32.767Z,642
2019-08-11T17:55:32.768Z,586
2019-08-11T17:55:32.769Z,540
2019-08-11T17:55:32.922Z,517
2019-08-11T17:55:32.923Z,519
2019-08-11T17:55:32.924Z,524
2019-08-11T17:55:32.925Z,538
2019-08-11T17:55:32.926Z,543
2019-08-11T17:55:32.927Z,533
2019-08-11T17:55:32.928Z,541
2019-08-11T17:55:33.117Z,616
2019-08-11T17:55:33.141Z,606
2019-08-11T17:55:33.142Z,614
2019-08-11T17:55:33.143Z,620
2019-08-11T17:55:33.299Z,608
2019-08-11T17:55:33.462Z,608
2019-08-11T17:55:33.463Z,606
2019-08-11T17:55:33.464Z,616
2019-08-11T17:55:33.465Z,617
2019-08-11T17:55:33.466Z,662
2019-08-11T17:55:33.467Z,677
2019-08-11T17:55:33.468Z,655
2019-08-11T17:55:33.469Z,616
2019-08-11T17:55:33.624Z,547
2019-08-11T17:55:33.625Z,507
2019-08-11T17:55:33.626Z,508
2019-08-11T17:55:33.627Z,518
2019-08-11T17:55:33.628Z,498
2019-08-11T17:55:33.629Z,489
2019-08-11T17:55:33.630Z,495
2019-08-11T17:55:33.818Z,499
2019-08-11T17:55:33.819Z,490
2019-08-11T17:55:33.820Z,493
2019-08-11T17:55:33.821Z,478
2019-08-11T17:55:33.822Z,484
2019-08-11T17:55:33.823Z,486
2019-08-11T17:55:33.824Z,490
2019-08-11T17:55:33.825Z,487
2019-08-11T17:55:33.826Z,488
2019-08-11T17:55:33.839Z,489
2019-08-11T17:55:33.840Z,493
2019-08-11T17:55:33.998Z,486
2019-08-11T17:55:34.157Z,351
2019-08-11T17:55:34.158Z,500
2019-08-11T17:55:34.159Z,511
2019-08-11T17:55:34.160Z,534
2019-08-11T17:55:34.161Z,546
2019-08-11T17:55:34.162Z,554
2019-08-11T17:55:34.163Z,583
2019-08-11T17:55:34.164Z,602
2019-08-11T17:55:34.353Z,621
2019-08-11T17:55:34.354Z,656
2019-08-11T17:55:34.355Z,663
2019-08-11T17:55:34.356Z,632
2019-08-11T17:55:34.357Z,586
2019-08-11T17:55:34.358Z,542
2019-08-11T17:55:34.359Z,524
2019-08-11T17:55:34.360Z,525
2019-08-11T17:55:34.361Z,523
2019-08-11T17:55:34.378Z,534
2019-08-11T17:55:34.536Z,538
2019-08-11T17:55:34.695Z,533
2019-08-11T17:55:34.696Z,529
2019-08-11T17:55:34.697Z,528
2019-08-11T17:55:34.698Z,530
2019-08-11T17:55:34.699Z,545
2019-08-11T17:55:34.700Z,541
2019-08-11T17:55:34.701Z,535
2019-08-11T17:55:34.702Z,560
2019-08-11T17:55:34.854Z,560
2019-08-11T17:55:34.855Z,541
2019-08-11T17:55:34.856Z,555
2019-08-11T17:55:34.857Z,554
2019-08-11T17:55:34.858Z,790
2019-08-11T17:55:34.859Z,508
2019-08-11T17:55:34.860Z,529
2019-08-11T17:55:35.014Z,543
2019-08-11T17:55:35.015Z,536
2019-08-11T17:55:35.016Z,542
2019-08-11T17:55:35.017Z,555
2019-08-11T17:55:35.018Z,568
2019-08-11T17:55:35.019Z,580
2019-08-11T17:55:35.020Z,618
2019-08-11T17:55:35.173Z,646
2019-08-11T17:55:35.174Z,654
2019-08-11T17:55:35.175Z,560
2019-08-11T17:55:35.176Z,506
2019-08-11T17:55:35.177Z,506
2019-08-11T17:55:35.178Z,510
2019-08-11T17:55:35.179Z,502
2019-08-11T17:55:35.337Z,511
2019-08-11T17:55:35.338Z,506
2019-08-11T17:55:35.339Z,514
2019-08-11T17:55:35.340Z,511
2019-08-11T17:55:35.341Z,507
2019-08-11T17:55:35.342Z,496
2019-08-11T17:55:35.343Z,502
2019-08-11T17:55:35.496Z,514
2019-08-11T17:55:35.497Z,505
2019-08-11T17:55:35.498Z,510
2019-08-11T17:55:35.499Z,516
2019-08-11T17:55:35.500Z,511
2019-08-11T17:55:35.501Z,510
2019-08-11T17:55:35.502Z,510
2019-08-11T17:55:35.503Z,524
2019-08-11T17:55:35.657Z,537
2019-08-11T17:55:35.658Z,520
2019-08-11T17:55:35.659Z,513
2019-08-11T17:55:35.660Z,519
2019-08-11T17:55:35.661Z,521
2019-08-11T17:55:35.662Z,810
2019-08-11T17:55:35.663Z,384
2019-08-11T17:55:35.664Z,462
2019-08-11T17:55:35.815Z,513
2019-08-11T17:55:35.816Z,510
2019-08-11T17:55:35.817Z,524
2019-08-11T17:55:35.818Z,541
2019-08-11T17:55:35.819Z,541
2019-08-11T17:55:35.820Z,565
2019-08-11T17:55:35.821Z,601
2019-08-11T17:55:35.974Z,644
2019-08-11T17:55:35.975Z,646
2019-08-11T17:55:35.976Z,585
2019-08-11T17:55:35.977Z,510
2019-08-11T17:55:35.978Z,476
2019-08-11T17:55:35.979Z,476
2019-08-11T17:55:35.980Z,473
2019-08-11T17:55:36.132Z,485
2019-08-11T17:55:36.133Z,484
2019-08-11T17:55:36.134Z,481
2019-08-11T17:55:36.135Z,475
2019-08-11T17:55:36.136Z,488
2019-08-11T17:55:36.137Z,485
2019-08-11T17:55:36.138Z,478
2019-08-11T17:55:36.291Z,480
2019-08-11T17:55:36.292Z,478
2019-08-11T17:55:36.293Z,484
2019-08-11T17:55:36.294Z,497
2019-08-11T17:55:36.295Z,505
2019-08-11T17:55:36.296Z,505
2019-08-11T17:55:36.297Z,494
2019-08-11T17:55:36.298Z,496
2019-08-11T17:55:36.449Z,510
2019-08-11T17:55:36.450Z,538
2019-08-11T17:55:36.451Z,507
2019-08-11T17:55:36.452Z,507
2019-08-11T17:55:36.453Z,516
2019-08-11T17:55:36.454Z,663
2019-08-11T17:55:36.455Z,732
2019-08-11T17:55:36.608Z,460
2019-08-11T17:55:36.609Z,510
2019-08-11T17:55:36.610Z,525
2019-08-11T17:55:36.611Z,534
2019-08-11T17:55:36.612Z,530
2019-08-11T17:55:36.613Z,557
2019-08-11T17:55:36.614Z,570
2019-08-11T17:55:36.768Z,600
2019-08-11T17:55:36.769Z,633
2019-08-11T17:55:36.770Z,661
2019-08-11T17:55:36.771Z,632
2019-08-11T17:55:36.772Z,549
2019-08-11T17:55:36.773Z,510
2019-08-11T17:55:36.774Z,480
2019-08-11T17:55:36.927Z,495
2019-08-11T17:55:36.928Z,497
2019-08-11T17:55:36.929Z,507
2019-08-11T17:55:36.930Z,505
2019-08-11T17:55:36.931Z,505
2019-08-11T17:55:36.932Z,490
2019-08-11T17:55:36.933Z,513
2019-08-11T17:55:36.934Z,504
2019-08-11T17:55:37.086Z,507
2019-08-11T17:55:37.087Z,512
2019-08-11T17:55:37.088Z,507
2019-08-11T17:55:37.089Z,516
